station_id,name,image_date,satellite,Blue,Green,Red,NIR,SWIR1,SWIR2,RedEdge1,RedEdge2,RedEdge3,NDVI,NDWI,MNDWI,NDTI,FAI,EVI
SRB00002,Novi Sad,2013-07-205,L8,0.056340791791390975,0.08276457062343133,0.08525300529018635,0.2423491853772662,0.19229857519045182,0.14099782547472994,-9999,-9999,-9999,0.34564186197178265,-0.3408672231843581,-0.226407768816578,-0.015953349291402952,0.11427795212697586,0.2790717657673016
SRB00003,Zemun,2013-07-205,L8,0.04505254989285609,0.06772374489088417,0.05904625140367251,0.07035224686042188,0.057061907602565694,0.045149913611664656,-9999,-9999,-9999,-0.2188636718701747,0.303429409622911,0.5191720660118041,-0.11171539863968122,0.012099732977192051,0.009331828115091699
SRB00041,Smederevo,2013-07-205,L8,0.032621774018572816,0.05262367266566982,0.04210392513741117,0.09126600151748492,0.0609242802988145,0.04015010475007368,-9999,-9999,-9999,0.017649928398598445,0.12838058791499382,0.38524654825222104,-0.1681530581084494,0.04163393431551241,0.08533325518735944
SRB00005,Banatska Palanka,2013-07-205,L8,0.025436496314342465,0.047187703710961426,0.032687618748179346,0.05871942964754209,0.03564920921743795,0.02284013697901403,-9999,-9999,-9999,-0.11243216827345187,0.31584208384358925,0.5402709946019335,-0.23999022705203285,0.024847174711659214,0.0433280093858442
SRB00001,Bezdan,2013-07-212,L8,0.030943483612783776,0.057563509370820554,0.04511718760044113,0.1944664356482818,0.10115296447200897,0.05547498353581541,-9999,-9999,-9999,0.2614264716382148,-0.16282871613554853,0.06541860826754847,-0.17289297693938685,0.1269349372992117,0.26809391913936764
SRB00040,Bogojevo,2013-07-212,L8,0.025456298860753325,0.05225728810131236,0.0367145506012619,0.1370041551663809,0.06763970916230357,0.03515355938233495,-9999,-9999,-9999,0.147191251475115,-0.013410497827405323,0.25962768984764384,-0.19502757184138939,0.08791954114070166,0.18414138453964027
SRB00002,Novi Sad,2013-07-212,L8,0.048992661864030146,0.07784886537838998,0.08060941937311394,0.2509286403723076,0.19502293500455478,0.13790532435892758,-9999,-9999,-9999,0.41850716560446743,-0.40612297250729923,-0.288901215083622,-0.021650814501682148,0.12455381474661718,0.30228618570590476
SRB00040,Bogojevo,2013-07-212,L8,0.026600323831881274,0.05299212816378203,0.03765309535268077,0.13762249994602452,0.06841997479216926,0.0358515356805911,-9999,-9999,-9999,0.14458333728163084,-0.012368335312311815,0.26009091932157186,-0.1924368094069666,0.08766265281754793,0.18412992531067873
SRB00002,Novi Sad,2013-07-212,L8,0.04965882802655527,0.07921144396883004,0.08251615794131575,0.25056981598500033,0.19595526119846896,0.13873532606688524,-9999,-9999,-9999,0.4311479623531969,-0.41877160130781643,-0.31184223070365763,-0.019609158445911778,0.12267801674082274,0.298812199628959
SRB00003,Zemun,2013-07-212,L8,0.022981941232920113,0.054203113160512024,0.040198109718288785,0.05383715748386426,0.037095185000405234,0.026559860867135087,-9999,-9999,-9999,-0.13906936142658283,0.2983243228700433,0.4141235041433344,-0.18269260180261113,0.014880217652728959,0.01973393900240559
SRB00005,Banatska Palanka,2013-08-214,L8,0.020290028960117786,0.041341344004139136,0.02466179180373657,0.05132069755821137,0.035086245536980636,0.022312367806405355,-9999,-9999,-9999,-0.03469559104973238,0.13950844290727468,0.3962226185542804,-0.4068960600868772,0.022489124261176816,0.041694465850578476
SRB00006,Tekija,2013-08-214,L8,0.013709188134668236,0.031822200210591095,0.012159168054070055,0.020266538887725054,0.0111316236341884,0.006173370673781881,-9999,-9999,-9999,-0.514902400033564,0.6579200584169957,0.8194485732637182,-0.47753978928969715,0.008518388601607604,0.011481763778289805
SRB00001,Bezdan,2013-08-219,L8,0.02791935286388426,0.055262471794889696,0.0459878955677182,0.1819821603679519,0.10112660514823978,0.057144069270178066,-9999,-9999,-9999,0.3391155951232101,-0.2448940031438989,-0.014175331488596529,-0.14004822163598835,0.11393878096802412,0.24805000098211474
SRB00040,Bogojevo,2013-08-219,L8,0.024312719346890107,0.05036564145693378,0.038219103690550676,0.14173096111526043,0.0704929738963331,0.037812396985972455,-9999,-9999,-9999,0.1891513694721748,-0.0789482061517094,0.1873162041104345,-0.16061331379779012,0.09060230934239628,0.18978520473760058
SRB00002,Novi Sad,2013-08-221,L8,0.055069151801173985,0.0804740629464972,0.08437516165111317,0.23463340989469467,0.19417567648327955,0.1436317585570859,-9999,-9999,-9999,0.38524859536547496,-0.37285123025651984,-0.26306530663553673,-0.014789888179245182,0.10633804231071259,0.2707502161504338
SRB00003,Zemun,2013-08-221,L8,0.04458879802045717,0.06265928812274263,0.05439991723415407,0.07902151976785864,0.06321018177056015,0.049815856620991805,-9999,-9999,-9999,0.018237113449649966,0.10020254362271194,0.3248644817222389,-0.1231085568267469,0.021097496719142197,0.042846257700288035
SRB00041,Smederevo,2013-08-221,L8,0.03261748837071148,0.05162572824236389,0.04281640921058705,0.09596687193319653,0.06577777643968061,0.0436741429631716,-9999,-9999,-9999,0.15206835636608196,-0.011144387635760668,0.2547562444657343,-0.14809871901712665,0.04396591583097189,0.09673433421272204
SRB00005,Banatska Palanka,2013-08-221,L8,0.0538768322905535,0.07499140151152076,0.06497727962599412,0.08918493186087838,0.06037640586549778,0.04274481917567018,-9999,-9999,-9999,0.04269158018235682,0.03687316984932365,0.23768059754231027,-0.08165008277875088,0.02604800173908141,0.04246484305052663
SRB00001,Bezdan,2013-08-228,L8,0.03567964011454494,0.06317991351101034,0.052947736488061795,0.2061168486668967,0.11291273773158811,0.06416822615275566,-9999,-9999,-9999,0.3903686709553177,-0.29646171522346093,0.01732265464653872,-0.13234086006862128,0.12918311168142285,0.27419983759623223
SRB00040,Bogojevo,2013-08-228,L8,0.026782006192218932,0.05484779177137791,0.03953689141015249,0.16433857870741309,0.07350487619743372,0.037671825690992644,-9999,-9999,-9999,0.3196106910012203,-0.18678694175462815,0.18340975612086508,-0.1773033928007973,0.11121449338234916,0.2276791797539099
SRB00002,Novi Sad,2013-08-228,L8,0.05699648304013656,0.08934456885974615,0.09842779866627277,0.2812418237058531,0.2205773509075948,0.1619133788447668,-9999,-9999,-9999,0.4813980139831584,-0.5156195748651246,-0.4240474232934251,0.038492646849947014,0.1339542041430512,0.3178318527627265
SRB00040,Bogojevo,2013-08-228,L8,0.026970137413845754,0.05519521587814714,0.04013622827709539,0.16495618982581423,0.07419903601613571,0.038414875317397464,-9999,-9999,-9999,0.3194897397209971,-0.1895523604396903,0.17974374830394574,-0.17448372871249332,0.11119483845310135,0.22722326854419608
SRB00002,Novi Sad,2013-08-228,L8,0.05763488632392762,0.09020020108070564,0.09955936448414343,0.2833184222776687,0.22367484351613184,0.16460172567230014,-9999,-9999,-9999,0.47957768125925837,-0.5145967221375507,-0.4261879252210861,0.03947659752924716,0.13411286618073137,0.31823758300375715
SRB00003,Zemun,2013-08-228,L8,0.03633504323851617,0.059867234221699386,0.051695883965000675,0.08662666838970064,0.05810926937157828,0.043565408238440774,-9999,-9999,-9999,0.1688306866023039,-0.04687544378591646,0.34844316086461885,-0.12249858719723042,0.03236543026206887,0.068495362063452
SRB00005,Banatska Palanka,2013-08-230,L8,0.047287146193829975,0.06912614063804136,0.051232204899623913,0.08495400783942939,0.04497995805672102,0.02800691193314609,-9999,-9999,-9999,0.11597102084636353,0.046296146373819645,0.4295241080582454,-0.1649157439150121,0.03622270167696553,0.06619082569860116
SRB00006,Tekija,2013-08-230,L8,0.030798514835109727,0.04288978169068426,0.02369601177547217,0.03600852034797206,0.015588906854691893,0.008121618328059316,-9999,-9999,-9999,-0.00626668557084138,0.2832355325566695,0.6495118414038737,-0.2909796815381972,0.015555350540811683,0.0231531884079307
SRB00040,Bogojevo,2013-08-235,L8,0.028551173901272972,0.06460692951829929,0.04743890686081358,0.20294112103273043,0.08248713525961207,0.04031773098937517,-9999,-9999,-9999,0.51965757569376,-0.4045773360684014,0.08067443792344328,-0.16462599096076866,0.14148292281239708,0.28642781819708263
SRB00002,Novi Sad,2013-08-237,L8,0.048815045579796004,0.07263477432619905,0.07442774045857191,0.21916722034114666,0.17406479336816386,0.12377365068852615,-9999,-9999,-9999,0.4156032942400451,-0.399989453681979,-0.2610065191132009,-0.019502731549024162,0.10488465871873894,0.2665540798797258
SRB00003,Zemun,2013-08-237,L8,0.0363431179658838,0.05465245446550055,0.04623126534043315,0.07327843777131574,0.0542749697971502,0.04029017983699764,-9999,-9999,-9999,0.03292930422057408,0.1109091952018336,0.4264806833420559,-0.15031882768225216,0.02382969064819534,0.04859696947965831
