Station_ID,Station_Name,Sample_Date,Parameter_Code,Value_Flag,Value,Unit,Data_Quality
SRB00041,Smederevo,2012-10-17,K-Tot,,2.3,mg/l,Fair
SRB00041,Smederevo,2012-11-21,K-Tot,,1.7,mg/l,Fair
SRB00041,Smederevo,2012-12-19,K-Tot,,1.7,mg/l,Fair
SRB00041,Smederevo,2013-03-20,K-Dis,,2.0,mg/l,Fair
SRB00041,Smederevo,2013-04-17,K-Dis,,1.8,mg/l,Fair
SRB00041,Smederevo,2013-06-19,K-Dis,,1.8,mg/l,Fair
SRB00041,Smederevo,2013-07-17,K-Dis,,1.8,mg/l,Fair
SRB00041,Smederevo,2013-08-21,K-Dis,,2.2,mg/l,Fair
SRB00041,Smederevo,2013-12-18,K-Dis,,1.5,mg/l,Fair
SRB00041,Smederevo,2014-02-19,K-Dis,,2.3,mg/l,Fair
SRB00041,Smederevo,2014-03-19,K-Dis,,1.8,mg/l,Fair
SRB00041,Smederevo,2014-05-14,K-Dis,,0.9,mg/l,Fair
SRB00041,Smederevo,2014-06-25,K-Dis,,2.2,mg/l,Fair
SRB00041,Smederevo,2014-07-16,K-Dis,,2.2,mg/l,Fair
SRB00041,Smederevo,2014-08-20,K-Dis,,2.3,mg/l,Fair
SRB00041,Smederevo,2014-10-15,K-Dis,,2.78,mg/l,Fair
SRB00041,Smederevo,2014-11-19,K-Dis,,0.24,mg/l,Fair
SRB00041,Smederevo,2014-12-24,K-Dis,,2.71,mg/l,Fair
SRB00041,Smederevo,2015-01-21,K-Dis,,2.33,mg/l,Fair
SRB00041,Smederevo,2015-02-18,K-Dis,,2.5,mg/l,Fair
SRB00041,Smederevo,2015-03-18,K-Dis,,1.98,mg/l,Fair
SRB00041,Smederevo,2015-05-27,K-Dis,,2.1,mg/l,Fair
SRB00041,Smederevo,2015-06-17,K-Dis,,1.97,mg/l,Fair
SRB00041,Smederevo,2015-07-15,K-Dis,,2.03,mg/l,Fair
SRB00041,Smederevo,2015-08-21,K-Dis,,2.78,mg/l,Fair
SRB00041,Smederevo,2015-09-16,K-Dis,,2.6,mg/l,Fair
SRB00041,Smederevo,2015-10-21,K-Dis,,2.46,mg/l,Fair
SRB00041,Smederevo,2016-06-15,K-Dis,,1.2,mg/l,Fair
SRB00041,Smederevo,2016-08-24,K-Dis,,2.45,mg/l,Fair
SRB00041,Smederevo,2016-09-22,K-Dis,,3.86,mg/l,Fair
SRB00041,Smederevo,2016-10-19,K-Dis,,2.54,mg/l,Fair
SRB00041,Smederevo,2016-11-15,K-Dis,,2.47,mg/l,Fair
SRB00041,Smederevo,2016-12-21,K-Dis,,3.56,mg/l,Fair
SRB00041,Smederevo,2017-04-19,K-Dis,,2.08,mg/l,Fair
SRB00041,Smederevo,2017-05-17,K-Dis,,1.7,mg/l,Fair
SRB00041,Smederevo,2017-06-22,K-Dis,,4.12,mg/l,Fair
SRB00041,Smederevo,2017-10-25,K-Dis,,2.45,mg/l,Fair
SRB00041,Smederevo,2017-11-15,K-Dis,,2.21,mg/l,Fair
SRB00041,Smederevo,2018-03-22,K-Dis,,2.31,mg/l,Fair
SRB00041,Smederevo,2018-04-19,K-Dis,,2.3,mg/l,Fair
SRB00041,Smederevo,2018-05-16,K-Dis,,2.48,mg/l,Fair
SRB00041,Smederevo,2018-06-20,K-Dis,,2.55,mg/l,Fair
SRB00041,Smederevo,2018-08-15,K-Dis,,3.28,mg/l,Fair
SRB00041,Smederevo,2018-10-17,K-Dis,,3.73,mg/l,Fair
SRB00041,Smederevo,2019-02-20,K-Dis,,0.74,mg/l,Fair
SRB00041,Smederevo,2019-06-19,K-Dis,,2.34,mg/l,Fair
SRB00041,Smederevo,2019-07-17,K-Dis,,3.22,mg/l,Fair
SRB00041,Smederevo,2020-02-19,K-Dis,,2.36,mg/l,Fair
SRB00041,Smederevo,2021-04-21,K-Dis,,2.11,mg/l,Fair
SRB00041,Smederevo,2021-06-16,K-Dis,,2.18,mg/l,Fair
SRB00041,Smederevo,2021-11-17,K-Dis,,2.45,mg/l,Fair
SRB00041,Smederevo,2022-09-21,K-Dis,,3.42,mg/l,Fair
SRB00041,Smederevo,2022-10-19,K-Dis,,2.72,mg/l,Fair
