Station_ID,Station_Name,Date,river_discharge_m3s
SRB00040,Bogojevo,2022-02-04,1806.17
SRB00040,Bogojevo,2022-02-05,1985.1
SRB00040,Bogojevo,2022-02-06,2222.31
SRB00040,Bogojevo,2022-02-07,2431.2
SRB00040,Bogojevo,2022-02-08,2539.97
SRB00040,Bogojevo,2022-02-09,2539.97
SRB00040,Bogojevo,2022-02-10,2516.68
SRB00040,Bogojevo,2022-02-11,2534.13
SRB00040,Bogojevo,2022-02-12,2611.16
SRB00040,Bogojevo,2022-02-13,2684.34
SRB00040,Bogojevo,2022-02-14,2696.74
SRB00040,Bogojevo,2022-02-15,2678.17
SRB00040,Bogojevo,2022-02-16,2623.22
SRB00040,Bogojevo,2022-02-17,2534.13
SRB00040,Bogojevo,2022-02-18,2420.03
SRB00040,Bogojevo,2022-02-19,2311.07
SRB00040,Bogojevo,2022-02-20,2258.44
SRB00040,Bogojevo,2022-02-21,2386.81
SRB00040,Bogojevo,2022-02-22,2791.54
SRB00040,Bogojevo,2022-02-23,3132.29
SRB00040,Bogojevo,2022-02-24,3197.9
SRB00040,Bogojevo,2022-02-25,3139.51
SRB00040,Bogojevo,2022-02-26,3082.19
SRB00040,Bogojevo,2022-02-27,3032.89
SRB00040,Bogojevo,2022-02-28,2977.52
SRB00040,Bogojevo,2022-03-01,2883.03
SRB00040,Bogojevo,2022-03-02,2759.58
SRB00040,Bogojevo,2022-03-03,2629.27
SRB00040,Bogojevo,2022-03-04,2487.86
SRB00040,Bogojevo,2022-03-05,2343.23
SRB00040,Bogojevo,2022-03-06,2201.93
SRB00040,Bogojevo,2022-03-07,2073.91
SRB00040,Bogojevo,2022-03-08,1957.84
SRB00040,Bogojevo,2022-03-09,1861.09
SRB00040,Bogojevo,2022-03-10,1777.28
SRB00040,Bogojevo,2022-03-11,1709.02
SRB00040,Bogojevo,2022-03-12,1650.96
SRB00040,Bogojevo,2022-03-13,1602.25
SRB00040,Bogojevo,2022-03-14,1558.55
SRB00040,Bogojevo,2022-03-15,1519.55
SRB00040,Bogojevo,2022-03-16,1488.36
SRB00040,Bogojevo,2022-03-17,1461.18
SRB00040,Bogojevo,2022-03-18,1437.8
SRB00040,Bogojevo,2022-03-19,1427.89
SRB00040,Bogojevo,2022-03-20,1447.77
SRB00040,Bogojevo,2022-03-21,1547.82
SRB00040,Bogojevo,2022-03-22,1740.81
SRB00040,Bogojevo,2022-03-23,1882.65
SRB00040,Bogojevo,2022-03-24,1904.46
SRB00040,Bogojevo,2022-03-25,1865.38
SRB00040,Bogojevo,2022-03-26,1806.17
SRB00040,Bogojevo,2022-03-27,1752.88
SRB00040,Bogojevo,2022-03-28,1740.81
SRB00040,Bogojevo,2022-03-29,1785.49
SRB00040,Bogojevo,2022-03-30,1869.68
SRB00040,Bogojevo,2022-03-31,1953.34
SRB00040,Bogojevo,2022-04-01,2036.04
SRB00040,Bogojevo,2022-04-02,2146.83
SRB00040,Bogojevo,2022-04-03,2311.07
SRB00040,Bogojevo,2022-04-04,2499.35
SRB00040,Bogojevo,2022-04-05,2641.41
SRB00040,Bogojevo,2022-04-06,2721.7
SRB00040,Bogojevo,2022-04-07,2715.44
SRB00040,Bogojevo,2022-04-08,2617.18
SRB00040,Bogojevo,2022-04-09,2522.48
SRB00040,Bogojevo,2022-04-10,2539.97
SRB00040,Bogojevo,2022-04-11,2753.23
SRB00040,Bogojevo,2022-04-12,3132.29
SRB00040,Bogojevo,2022-04-13,3458.39
SRB00040,Bogojevo,2022-04-14,3530.83
SRB00040,Bogojevo,2022-04-15,3395.25
SRB00040,Bogojevo,2022-04-16,3242.4
SRB00040,Bogojevo,2022-04-17,3154.01
SRB00040,Bogojevo,2022-04-18,3175.87
SRB00040,Bogojevo,2022-04-19,3279.95
SRB00040,Bogojevo,2022-04-20,3333.26
SRB00040,Bogojevo,2022-04-21,3234.94
SRB00040,Bogojevo,2022-04-22,3046.89
SRB00040,Bogojevo,2022-04-23,2863.18
SRB00040,Bogojevo,2022-04-24,2721.7
SRB00040,Bogojevo,2022-04-25,2623.22
SRB00040,Bogojevo,2022-04-26,2510.89
SRB00040,Bogojevo,2022-04-27,2408.91
SRB00040,Bogojevo,2022-04-28,2354.05
SRB00040,Bogojevo,2022-04-29,2397.83
SRB00040,Bogojevo,2022-04-30,2611.16
SRB00040,Bogojevo,2022-05-01,2916.43
SRB00040,Bogojevo,2022-05-02,3039.89
SRB00040,Bogojevo,2022-05-03,2943.42
SRB00040,Bogojevo,2022-05-04,2797.98
SRB00040,Bogojevo,2022-05-05,2690.54
SRB00040,Bogojevo,2022-05-06,2653.61
SRB00040,Bogojevo,2022-05-07,2665.86
SRB00040,Bogojevo,2022-05-08,2734.27
SRB00040,Bogojevo,2022-05-09,2869.78
SRB00040,Bogojevo,2022-05-10,3060.96
SRB00040,Bogojevo,2022-05-11,3325.6
SRB00040,Bogojevo,2022-05-12,3563.51
SRB00040,Bogojevo,2022-05-13,3613.1
SRB00040,Bogojevo,2022-05-14,3522.71
SRB00040,Bogojevo,2022-05-15,3426.68
SRB00040,Bogojevo,2022-05-16,3426.68
SRB00040,Bogojevo,2022-05-17,3538.97
SRB00040,Bogojevo,2022-05-18,3613.1
SRB00040,Bogojevo,2022-05-19,3588.22
SRB00040,Bogojevo,2022-05-20,3547.13
SRB00040,Bogojevo,2022-05-21,3522.71
SRB00040,Bogojevo,2022-05-22,3482.37
SRB00040,Bogojevo,2022-05-23,3426.68
SRB00040,Bogojevo,2022-05-24,3387.44
SRB00040,Bogojevo,2022-05-25,3317.94
SRB00040,Bogojevo,2022-05-26,3234.94
SRB00040,Bogojevo,2022-05-27,3205.27
SRB00040,Bogojevo,2022-05-28,3317.94
SRB00040,Bogojevo,2022-05-29,3514.6
SRB00040,Bogojevo,2022-05-30,3604.79
SRB00040,Bogojevo,2022-05-31,3563.51
SRB00040,Bogojevo,2022-06-01,3434.58
SRB00040,Bogojevo,2022-06-02,3272.41
SRB00040,Bogojevo,2022-06-03,3132.29
SRB00040,Bogojevo,2022-06-04,3018.95
SRB00040,Bogojevo,2022-06-05,2943.42
SRB00040,Bogojevo,2022-06-06,2903.02
SRB00040,Bogojevo,2022-06-07,2916.43
SRB00040,Bogojevo,2022-06-08,3082.19
SRB00040,Bogojevo,2022-06-09,3588.22
SRB00040,Bogojevo,2022-06-10,4264.8
SRB00040,Bogojevo,2022-06-11,4741.42
SRB00040,Bogojevo,2022-06-12,4976.37
SRB00040,Bogojevo,2022-06-13,5104.05
SRB00040,Bogojevo,2022-06-14,5057.25
SRB00040,Bogojevo,2022-06-15,4774.29
SRB00040,Bogojevo,2022-06-16,4384.31
SRB00040,Bogojevo,2022-06-17,4007.67
SRB00040,Bogojevo,2022-06-18,3680.29
SRB00040,Bogojevo,2022-06-19,3418.79
SRB00040,Bogojevo,2022-06-20,3242.4
SRB00040,Bogojevo,2022-06-21,3139.51
SRB00040,Bogojevo,2022-06-22,3046.89
SRB00040,Bogojevo,2022-06-23,2936.65
SRB00040,Bogojevo,2022-06-24,2843.46
SRB00040,Bogojevo,2022-06-25,2797.98
SRB00040,Bogojevo,2022-06-26,2765.94
SRB00040,Bogojevo,2022-06-27,2804.43
SRB00040,Bogojevo,2022-06-28,3183.2
SRB00040,Bogojevo,2022-06-29,3722.92
SRB00040,Bogojevo,2022-06-30,3766.04
SRB00040,Bogojevo,2022-07-01,3530.83
SRB00040,Bogojevo,2022-07-02,3371.87
SRB00040,Bogojevo,2022-07-03,3426.68
SRB00040,Bogojevo,2022-07-04,3547.13
SRB00040,Bogojevo,2022-07-05,3547.13
SRB00040,Bogojevo,2022-07-06,3506.52
SRB00040,Bogojevo,2022-07-07,3522.71
SRB00040,Bogojevo,2022-07-08,3579.96
SRB00040,Bogojevo,2022-07-09,3671.82
SRB00040,Bogojevo,2022-07-10,3731.5
SRB00040,Bogojevo,2022-07-11,3697.28
SRB00040,Bogojevo,2022-07-12,3629.78
SRB00040,Bogojevo,2022-07-13,3522.71
SRB00040,Bogojevo,2022-07-14,3356.38
SRB00040,Bogojevo,2022-07-15,3183.2
SRB00040,Bogojevo,2022-07-16,3012.01
SRB00040,Bogojevo,2022-07-17,2843.46
SRB00040,Bogojevo,2022-07-18,2696.74
SRB00040,Bogojevo,2022-07-19,2575.32
SRB00040,Bogojevo,2022-07-20,2459.37
SRB00040,Bogojevo,2022-07-21,2354.05
SRB00040,Bogojevo,2022-07-22,2258.44
SRB00040,Bogojevo,2022-07-23,2156.74
SRB00040,Bogojevo,2022-07-24,2064.38
SRB00040,Bogojevo,2022-07-25,1980.53
SRB00040,Bogojevo,2022-07-26,1917.67
SRB00040,Bogojevo,2022-07-27,1878.32
SRB00040,Bogojevo,2022-07-28,1869.68
SRB00040,Bogojevo,2022-07-29,1878.32
SRB00040,Bogojevo,2022-07-30,1926.53
SRB00040,Bogojevo,2022-07-31,2073.91
SRB00040,Bogojevo,2022-08-01,2073.91
SRB00040,Bogojevo,2022-08-02,2295.15
SRB00040,Bogojevo,2022-08-03,2459.37
SRB00040,Bogojevo,2022-08-04,2629.27
SRB00040,Bogojevo,2022-08-05,2843.46
SRB00040,Bogojevo,2022-08-06,2903.02
SRB00040,Bogojevo,2022-08-07,2791.54
SRB00040,Bogojevo,2022-08-08,2629.27
SRB00040,Bogojevo,2022-08-09,2470.72
SRB00040,Bogojevo,2022-08-10,2337.84
SRB00040,Bogojevo,2022-08-11,2242.88
SRB00040,Bogojevo,2022-08-12,2227.44
SRB00040,Bogojevo,2022-08-13,2263.64
SRB00040,Bogojevo,2022-08-14,2284.6
SRB00040,Bogojevo,2022-08-15,2248.05
SRB00040,Bogojevo,2022-08-16,2156.74
SRB00040,Bogojevo,2022-08-17,2054.89
SRB00040,Bogojevo,2022-08-18,1957.84
SRB00040,Bogojevo,2022-08-19,1878.32
SRB00040,Bogojevo,2022-08-20,1822.9
SRB00040,Bogojevo,2022-08-21,1789.61
SRB00040,Bogojevo,2022-08-22,1789.61
SRB00040,Bogojevo,2022-08-23,1831.31
SRB00040,Bogojevo,2022-08-24,1971.42
SRB00040,Bogojevo,2022-08-25,2629.27
SRB00040,Bogojevo,2022-08-26,3613.1
SRB00040,Bogojevo,2022-08-27,3827.25
SRB00040,Bogojevo,2022-08-28,3663.37
SRB00040,Bogojevo,2022-08-29,3442.5
SRB00040,Bogojevo,2022-08-30,3205.27
SRB00040,Bogojevo,2022-08-31,2991.27
SRB00040,Bogojevo,2022-09-01,2869.78
SRB00040,Bogojevo,2022-09-02,2936.65
SRB00040,Bogojevo,2022-09-03,3154.01
SRB00040,Bogojevo,2022-09-04,3212.66
SRB00040,Bogojevo,2022-09-05,3132.29
SRB00040,Bogojevo,2022-09-06,3075.1
SRB00040,Bogojevo,2022-09-07,2977.52
SRB00040,Bogojevo,2022-09-08,2797.98
SRB00040,Bogojevo,2022-09-09,2635.33
SRB00040,Bogojevo,2022-09-10,2534.13
SRB00040,Bogojevo,2022-09-11,2448.06
SRB00040,Bogojevo,2022-09-12,2364.92
SRB00040,Bogojevo,2022-09-13,2305.75
SRB00040,Bogojevo,2022-09-14,2321.74
SRB00040,Bogojevo,2022-09-15,2459.37
SRB00040,Bogojevo,2022-09-16,2647.5
SRB00040,Bogojevo,2022-09-17,2765.94
SRB00040,Bogojevo,2022-09-18,2804.43
SRB00040,Bogojevo,2022-09-19,2810.9
SRB00040,Bogojevo,2022-09-20,2896.34
SRB00040,Bogojevo,2022-09-21,3082.19
SRB00040,Bogojevo,2022-09-22,3264.88
SRB00040,Bogojevo,2022-09-23,3442.5
SRB00040,Bogojevo,2022-09-24,3621.43
SRB00040,Bogojevo,2022-09-25,3688.78
SRB00040,Bogojevo,2022-09-26,3604.79
SRB00040,Bogojevo,2022-09-27,3403.08
SRB00040,Bogojevo,2022-09-28,3183.2
SRB00040,Bogojevo,2022-09-29,2998.16
SRB00040,Bogojevo,2022-09-30,2909.72
SRB00040,Bogojevo,2022-10-01,2977.52
SRB00040,Bogojevo,2022-10-02,3154.01
SRB00040,Bogojevo,2022-10-03,3340.95
SRB00040,Bogojevo,2022-10-04,3498.45
SRB00040,Bogojevo,2022-10-05,3604.79
SRB00040,Bogojevo,2022-10-06,3783.43
SRB00040,Bogojevo,2022-10-07,4334.11
SRB00040,Bogojevo,2022-10-08,4697.94
SRB00040,Bogojevo,2022-10-09,4455.56
SRB00040,Bogojevo,2022-10-10,4026.17
SRB00040,Bogojevo,2022-10-11,3621.43
SRB00040,Bogojevo,2022-10-12,3295.1
SRB00040,Bogojevo,2022-10-13,3032.89
SRB00040,Bogojevo,2022-10-14,2850.02
SRB00040,Bogojevo,2022-10-15,2721.7
SRB00040,Bogojevo,2022-10-16,2599.16
SRB00040,Bogojevo,2022-10-17,2487.86
SRB00040,Bogojevo,2022-10-18,2381.32
SRB00040,Bogojevo,2022-10-19,2311.07
SRB00040,Bogojevo,2022-10-20,2316.39
SRB00040,Bogojevo,2022-10-21,2442.43
SRB00040,Bogojevo,2022-10-22,2551.7
SRB00040,Bogojevo,2022-10-23,2510.89
SRB00040,Bogojevo,2022-10-24,2392.32
SRB00040,Bogojevo,2022-10-25,2289.87
SRB00040,Bogojevo,2022-10-26,2217.2
SRB00040,Bogojevo,2022-10-27,2176.71
SRB00040,Bogojevo,2022-10-28,2191.81
SRB00040,Bogojevo,2022-10-29,2311.07
SRB00040,Bogojevo,2022-10-30,2569.4
SRB00040,Bogojevo,2022-10-31,2778.71
SRB00040,Bogojevo,2022-11-01,2772.32
SRB00040,Bogojevo,2022-11-02,2635.33
SRB00040,Bogojevo,2022-11-03,2482.13
SRB00040,Bogojevo,2022-11-04,2337.84
SRB00040,Bogojevo,2022-11-05,2212.09
SRB00040,Bogojevo,2022-11-06,2122.24
SRB00040,Bogojevo,2022-11-07,2064.38
SRB00040,Bogojevo,2022-11-08,2054.89
SRB00040,Bogojevo,2022-11-09,2132.04
SRB00040,Bogojevo,2022-11-10,2359.48
SRB00040,Bogojevo,2022-11-11,2605.15
SRB00040,Bogojevo,2022-11-12,2623.22
SRB00040,Bogojevo,2022-11-13,2493.6
SRB00040,Bogojevo,2022-11-14,2343.23
SRB00040,Bogojevo,2022-11-15,2217.2
SRB00040,Bogojevo,2022-11-16,2122.24
SRB00040,Bogojevo,2022-11-17,2059.63
SRB00040,Bogojevo,2022-11-18,2008.09
SRB00040,Bogojevo,2022-11-19,1971.42
SRB00040,Bogojevo,2022-11-20,1948.84
SRB00040,Bogojevo,2022-11-21,1930.97
SRB00040,Bogojevo,2022-11-22,1939.89
SRB00040,Bogojevo,2022-11-23,2031.36
SRB00040,Bogojevo,2022-11-24,2268.86
SRB00040,Bogojevo,2022-11-25,2551.7
SRB00040,Bogojevo,2022-11-26,2684.34
SRB00040,Bogojevo,2022-11-27,2721.7
SRB00040,Bogojevo,2022-11-28,2734.27
SRB00040,Bogojevo,2022-11-29,2746.89
SRB00040,Bogojevo,2022-11-30,2753.23
SRB00040,Bogojevo,2022-12-01,2715.44
SRB00040,Bogojevo,2022-12-02,2623.22
SRB00040,Bogojevo,2022-12-03,2493.6
SRB00040,Bogojevo,2022-12-04,2354.05
SRB00040,Bogojevo,2022-12-05,2227.44
SRB00040,Bogojevo,2022-12-06,2127.14
SRB00040,Bogojevo,2022-12-07,2054.89
SRB00040,Bogojevo,2022-12-08,2003.47
SRB00040,Bogojevo,2022-12-09,1971.42
SRB00040,Bogojevo,2022-12-10,1953.34
SRB00040,Bogojevo,2022-12-11,1985.1
SRB00040,Bogojevo,2022-12-12,2088.3
SRB00040,Bogojevo,2022-12-13,2232.57
SRB00040,Bogojevo,2022-12-14,2311.07
SRB00040,Bogojevo,2022-12-15,2300.44
SRB00040,Bogojevo,2022-12-16,2222.31
SRB00040,Bogojevo,2022-12-17,2132.04
SRB00040,Bogojevo,2022-12-18,2036.04
SRB00040,Bogojevo,2022-12-19,1939.89
SRB00040,Bogojevo,2022-12-20,1856.8
SRB00040,Bogojevo,2022-12-21,1793.73
SRB00040,Bogojevo,2022-12-22,1748.85
SRB00040,Bogojevo,2022-12-23,1712.96
SRB00040,Bogojevo,2022-12-24,1670.09
SRB00040,Bogojevo,2022-12-25,1624.55
SRB00040,Bogojevo,2022-12-26,1591.21
SRB00040,Bogojevo,2022-12-27,1628.3
SRB00040,Bogojevo,2022-12-28,2181.73
SRB00040,Bogojevo,2022-12-29,3279.95
SRB00040,Bogojevo,2022-12-30,3731.5
SRB00040,Bogojevo,2022-12-31,3827.25
SRB00040,Bogojevo,2023-01-01,3722.92
SRB00040,Bogojevo,2023-01-02,3506.52
SRB00040,Bogojevo,2023-01-03,3234.94
SRB00040,Bogojevo,2023-01-04,2991.27
SRB00040,Bogojevo,2023-01-05,2778.71
SRB00040,Bogojevo,2023-01-06,2611.16
SRB00040,Bogojevo,2023-01-07,2493.6
SRB00040,Bogojevo,2023-01-08,2420.03
SRB00040,Bogojevo,2023-01-09,2381.32
SRB00040,Bogojevo,2023-01-10,2397.83
SRB00040,Bogojevo,2023-01-11,2476.42
SRB00040,Bogojevo,2023-01-12,2569.4
SRB00040,Bogojevo,2023-01-13,2629.27
SRB00040,Bogojevo,2023-01-14,2629.27
SRB00040,Bogojevo,2023-01-15,2629.27
SRB00040,Bogojevo,2023-01-16,2629.27
SRB00040,Bogojevo,2023-01-17,2587.21
SRB00040,Bogojevo,2023-01-18,2534.13
SRB00040,Bogojevo,2023-01-19,2569.4
SRB00040,Bogojevo,2023-01-20,2690.54
SRB00040,Bogojevo,2023-01-21,2785.12
SRB00040,Bogojevo,2023-01-22,2785.12
SRB00040,Bogojevo,2023-01-23,2709.19
SRB00040,Bogojevo,2023-01-24,2605.15
SRB00040,Bogojevo,2023-01-25,2505.11
SRB00040,Bogojevo,2023-01-26,2397.83
SRB00040,Bogojevo,2023-01-27,2305.75
SRB00040,Bogojevo,2023-01-28,2217.2
SRB00040,Bogojevo,2023-01-29,2112.49
SRB00040,Bogojevo,2023-01-30,2012.72
SRB00040,Bogojevo,2023-01-31,1935.42
SRB00040,Bogojevo,2023-02-01,1869.68
SRB00040,Bogojevo,2023-02-02,1802.02
SRB00040,Bogojevo,2023-02-03,1736.8
SRB00040,Bogojevo,2023-02-04,1685.55
SRB00040,Bogojevo,2023-02-05,1689.44
SRB00040,Bogojevo,2023-02-06,1985.1
SRB00040,Bogojevo,2023-02-07,2909.72
SRB00040,Bogojevo,2023-02-08,3474.36
SRB00040,Bogojevo,2023-02-09,3490.4
SRB00040,Bogojevo,2023-02-10,3356.38
SRB00040,Bogojevo,2023-02-11,3175.87
SRB00040,Bogojevo,2023-02-12,2950.21
SRB00040,Bogojevo,2023-02-13,2702.96
SRB00040,Bogojevo,2023-02-14,2465.04
SRB00040,Bogojevo,2023-02-15,2253.24
SRB00040,Bogojevo,2023-02-16,2078.7
SRB00040,Bogojevo,2023-02-17,1939.89
SRB00040,Bogojevo,2023-02-18,1835.54
SRB00040,Bogojevo,2023-02-19,1760.98
SRB00040,Bogojevo,2023-02-20,1701.16
SRB00040,Bogojevo,2023-02-21,1650.96
SRB00040,Bogojevo,2023-02-22,1635.82
SRB00040,Bogojevo,2023-02-23,1844.02
SRB00040,Bogojevo,2023-02-24,2575.32
SRB00040,Bogojevo,2023-02-25,3125.08
SRB00040,Bogojevo,2023-02-26,3227.49
SRB00040,Bogojevo,2023-02-27,3220.07
SRB00040,Bogojevo,2023-02-28,3205.27
SRB00040,Bogojevo,2023-03-01,3234.94
SRB00040,Bogojevo,2023-03-02,3310.31
SRB00040,Bogojevo,2023-03-03,3272.41
SRB00040,Bogojevo,2023-03-04,3082.19
SRB00040,Bogojevo,2023-03-05,2843.46
SRB00040,Bogojevo,2023-03-06,2605.15
SRB00040,Bogojevo,2023-03-07,2397.83
SRB00040,Bogojevo,2023-03-08,2217.2
SRB00040,Bogojevo,2023-03-09,2073.91
SRB00040,Bogojevo,2023-03-10,1962.36
SRB00040,Bogojevo,2023-03-11,1869.68
SRB00040,Bogojevo,2023-03-12,1802.02
SRB00040,Bogojevo,2023-03-13,1756.92
SRB00040,Bogojevo,2023-03-14,1777.28
SRB00040,Bogojevo,2023-03-15,1908.85
SRB00040,Bogojevo,2023-03-16,2136.96
SRB00040,Bogojevo,2023-03-17,2321.74
SRB00040,Bogojevo,2023-03-18,2431.2
SRB00040,Bogojevo,2023-03-19,2593.18
SRB00040,Bogojevo,2023-03-20,2810.9
SRB00040,Bogojevo,2023-03-21,2876.4
SRB00040,Bogojevo,2023-03-22,2759.58
SRB00040,Bogojevo,2023-03-23,2581.26
SRB00040,Bogojevo,2023-03-24,2436.81
SRB00040,Bogojevo,2023-03-25,2354.05
SRB00040,Bogojevo,2023-03-26,2316.39
SRB00040,Bogojevo,2023-03-27,2300.44
SRB00040,Bogojevo,2023-03-28,2420.03
SRB00040,Bogojevo,2023-03-29,2830.39
SRB00040,Bogojevo,2023-03-30,3242.4
SRB00040,Bogojevo,2023-03-31,3371.87
SRB00040,Bogojevo,2023-04-01,3371.87
SRB00040,Bogojevo,2023-04-02,3272.41
SRB00040,Bogojevo,2023-04-03,3139.51
SRB00040,Bogojevo,2023-04-04,3089.3
SRB00040,Bogojevo,2023-04-05,3175.87
SRB00040,Bogojevo,2023-04-06,3317.94
SRB00040,Bogojevo,2023-04-07,3371.87
SRB00040,Bogojevo,2023-04-08,3295.1
SRB00040,Bogojevo,2023-04-09,3139.51
SRB00040,Bogojevo,2023-04-10,2963.83
SRB00040,Bogojevo,2023-04-11,2785.12
SRB00040,Bogojevo,2023-04-12,2629.27
SRB00040,Bogojevo,2023-04-13,2516.68
SRB00040,Bogojevo,2023-04-14,2453.71
SRB00040,Bogojevo,2023-04-15,2425.61
SRB00040,Bogojevo,2023-04-16,2505.11
SRB00040,Bogojevo,2023-04-17,3005.08
SRB00040,Bogojevo,2023-04-18,4158.11
SRB00040,Bogojevo,2023-04-19,4976.37
SRB00040,Bogojevo,2023-04-20,5222.96
SRB00040,Bogojevo,2023-04-21,5163.16
SRB00040,Bogojevo,2023-04-22,4919.39
SRB00040,Bogojevo,2023-04-23,4676.35
SRB00040,Bogojevo,2023-04-24,4455.56
SRB00040,Bogojevo,2023-04-25,4225.69
SRB00040,Bogojevo,2023-04-26,3989.25
SRB00040,Bogojevo,2023-04-27,3853.78
SRB00040,Bogojevo,2023-04-28,3925.45
SRB00040,Bogojevo,2023-04-29,4063.43
SRB00040,Bogojevo,2023-04-30,4035.45
SRB00040,Bogojevo,2023-05-01,3871.58
SRB00040,Bogojevo,2023-05-02,3774.72
SRB00040,Bogojevo,2023-05-03,3800.89
SRB00040,Bogojevo,2023-05-04,3844.92
SRB00040,Bogojevo,2023-05-05,3827.25
SRB00040,Bogojevo,2023-05-06,3836.07
SRB00040,Bogojevo,2023-05-07,3853.78
SRB00040,Bogojevo,2023-05-08,3783.43
SRB00040,Bogojevo,2023-05-09,3654.95
SRB00040,Bogojevo,2023-05-10,3613.1
SRB00040,Bogojevo,2023-05-11,3697.28
SRB00040,Bogojevo,2023-05-12,3792.15
SRB00040,Bogojevo,2023-05-13,4026.17
SRB00040,Bogojevo,2023-05-14,4763.31
SRB00040,Bogojevo,2023-05-15,5406.54
SRB00040,Bogojevo,2023-05-16,5444.03
SRB00040,Bogojevo,2023-05-17,5332.35
SRB00040,Bogojevo,2023-05-18,5469.16
SRB00040,Bogojevo,2023-05-19,5969.35
SRB00040,Bogojevo,2023-05-20,6621.17
SRB00040,Bogojevo,2023-05-21,6869.68
SRB00040,Bogojevo,2023-05-22,6605.93
SRB00040,Bogojevo,2023-05-23,6122.5
SRB00040,Bogojevo,2023-05-24,5609.48
SRB00040,Bogojevo,2023-05-25,5175.07
SRB00040,Bogojevo,2023-05-26,4919.39
SRB00040,Bogojevo,2023-05-27,4964.92
SRB00040,Bogojevo,2023-05-28,5127.61
SRB00040,Bogojevo,2023-05-29,5022.43
SRB00040,Bogojevo,2023-05-30,4708.77
SRB00040,Bogojevo,2023-05-31,4414.7
SRB00040,Bogojevo,2023-06-01,4196.59
SRB00040,Bogojevo,2023-06-02,4016.91
SRB00040,Bogojevo,2023-06-03,3836.07
SRB00040,Bogojevo,2023-06-04,3646.54
SRB00040,Bogojevo,2023-06-05,3506.52
SRB00040,Bogojevo,2023-06-06,3434.58
SRB00040,Bogojevo,2023-06-07,3466.37
SRB00040,Bogojevo,2023-06-08,3621.43
SRB00040,Bogojevo,2023-06-09,3827.25
SRB00040,Bogojevo,2023-06-10,3989.25
SRB00040,Bogojevo,2023-06-11,4082.19
SRB00040,Bogojevo,2023-06-12,4158.11
SRB00040,Bogojevo,2023-06-13,4206.27
SRB00040,Bogojevo,2023-06-14,4215.96
SRB00040,Bogojevo,2023-06-15,4177.3
SRB00040,Bogojevo,2023-06-16,4082.19
SRB00040,Bogojevo,2023-06-17,3907.41
SRB00040,Bogojevo,2023-06-18,3697.28
SRB00040,Bogojevo,2023-06-19,3482.37
SRB00040,Bogojevo,2023-06-20,3287.52
SRB00040,Bogojevo,2023-06-21,3117.89
SRB00040,Bogojevo,2023-06-22,2970.67
SRB00040,Bogojevo,2023-06-23,2850.02
SRB00040,Bogojevo,2023-06-24,2778.71
SRB00040,Bogojevo,2023-06-25,2753.23
SRB00040,Bogojevo,2023-06-26,2753.23
SRB00040,Bogojevo,2023-06-27,2772.32
SRB00040,Bogojevo,2023-06-28,2810.9
SRB00040,Bogojevo,2023-06-29,2863.18
SRB00040,Bogojevo,2023-06-30,2863.18
SRB00040,Bogojevo,2023-07-01,2804.43
SRB00040,Bogojevo,2023-07-02,2715.44
SRB00040,Bogojevo,2023-07-03,2653.61
SRB00040,Bogojevo,2023-07-04,2641.41
SRB00040,Bogojevo,2023-07-05,2690.54
SRB00040,Bogojevo,2023-07-06,2823.88
SRB00040,Bogojevo,2023-07-07,2943.42
SRB00040,Bogojevo,2023-07-08,2950.21
SRB00040,Bogojevo,2023-07-09,2883.03
SRB00040,Bogojevo,2023-07-10,2810.9
SRB00040,Bogojevo,2023-07-11,2746.89
SRB00040,Bogojevo,2023-07-12,2659.72
SRB00040,Bogojevo,2023-07-13,2569.4
SRB00040,Bogojevo,2023-07-14,2482.13
SRB00040,Bogojevo,2023-07-15,2425.61
SRB00040,Bogojevo,2023-07-16,2397.83
SRB00040,Bogojevo,2023-07-17,2397.83
SRB00040,Bogojevo,2023-07-18,2448.06
SRB00040,Bogojevo,2023-07-19,2522.48
SRB00040,Bogojevo,2023-07-20,2522.48
SRB00040,Bogojevo,2023-07-21,2459.37
SRB00040,Bogojevo,2023-07-22,2414.46
SRB00040,Bogojevo,2023-07-23,2442.43
SRB00040,Bogojevo,2023-07-24,2528.3
SRB00040,Bogojevo,2023-07-25,2617.18
SRB00040,Bogojevo,2023-07-26,2684.34
SRB00040,Bogojevo,2023-07-27,2753.23
SRB00040,Bogojevo,2023-07-28,2830.39
SRB00040,Bogojevo,2023-07-29,2896.34
SRB00040,Bogojevo,2023-07-30,3046.89
SRB00040,Bogojevo,2023-07-31,3234.94
SRB00040,Bogojevo,2023-08-01,3295.1
SRB00040,Bogojevo,2023-08-02,3227.49
SRB00040,Bogojevo,2023-08-03,3168.57
SRB00040,Bogojevo,2023-08-04,3175.87
SRB00040,Bogojevo,2023-08-05,3175.87
SRB00040,Bogojevo,2023-08-06,3340.95
SRB00040,Bogojevo,2023-08-07,3748.73
SRB00040,Bogojevo,2023-08-08,4177.3
SRB00040,Bogojevo,2023-08-09,4741.42
SRB00040,Bogojevo,2023-08-10,5532.5
SRB00040,Bogojevo,2023-08-11,5928.25
SRB00040,Bogojevo,2023-08-12,5779.96
SRB00040,Bogojevo,2023-08-13,5494.41
SRB00040,Bogojevo,2023-08-14,5222.96
SRB00040,Bogojevo,2023-08-15,4942.11
SRB00040,Bogojevo,2023-08-16,4590.98
