Date,station_id,name,Satellite,Blue,Green,Red,NIR,SWIR1,SWIR2,RedEdge1,RedEdge2,RedEdge3
2020-07-192,05288500,Brooklyn_Park,Sentinel-2,0.0177,0.0378,0.0199,0.3348,0.1571,0.068,0.0676,0.2924,0.3838
2020-07-192,05331580,Hastings,Sentinel-2,0.0219,0.0355,0.0262,0.3094,0.1836,0.0955,0.0915,0.277,0.3438
2020-07-192,05344500,Prescott,Sentinel-2,0.0603,0.0855,0.0868,0.3093,0.2297,0.1614,0.1189,0.2515,0.2694
2020-07-192,05331000,St_Paul,Sentinel-2,0.1292,0.1238,0.1368,0.25,0.2085,0.1462,0.1641,0.2457,0.2581
2020-07-192,05288500,Brooklyn_Park,Sentinel-2,0.015,0.0354,0.0178,0.3354,0.1569,0.0678,0.0661,0.2942,0.3867
2020-07-192,05378500,Winona,Sentinel-2,0.0452,0.0485,0.0642,0.2455,0.1759,0.129,0.0854,0.1837,0.2193
2020-07-192,05378500,Winona,Sentinel-2,0.0423,0.0476,0.0636,0.2451,0.1756,0.129,0.085,0.1831,0.2187
2020-07-195,05288500,Brooklyn_Park,Sentinel-2,0.0172,0.0304,0.0198,0.3418,0.1401,0.0599,0.0626,0.2672,0.3652
2020-07-195,05331580,Hastings,Sentinel-2,0.0282,0.0409,0.0354,0.2894,0.165,0.0855,0.0779,0.2569,0.3001
2020-07-195,05344500,Prescott,Sentinel-2,0.0483,0.0819,0.0678,0.3042,0.2152,0.1457,0.1052,0.2342,0.2684
2020-07-195,05331000,St_Paul,Sentinel-2,0.0854,0.1274,0.1486,0.2027,0.1846,0.1309,0.1329,0.2358,0.2552
2020-07-195,05288500,Brooklyn_Park,Sentinel-2,0.0147,0.0279,0.0174,0.3443,0.1399,0.0595,0.0612,0.2686,0.3676
2020-07-197,05331000,St_Paul,Sentinel-2,0.1014,0.1182,0.1172,0.2586,0.2183,0.1547,0.1554,0.2329,0.3001
2020-07-199,05344500,Prescott,Landsat-8,0.07439499999999999,0.12351000000000001,0.140725,0.2828725,0.23414250000000003,0.16388000000000003,,,
2020-07-200,05288500,Brooklyn_Park,Sentinel-2,0.0195,0.0359,0.0207,0.2813,0.1286,0.0618,0.0586,0.2255,0.3003
2020-07-200,05331580,Hastings,Sentinel-2,0.0415,0.0481,0.0384,0.1838,0.1416,0.0808,0.0744,0.2155,0.2858
2020-07-200,05344500,Prescott,Sentinel-2,0.0933,0.1096,0.117,0.191,0.1959,0.1615,0.1431,0.2015,0.2235
2020-07-200,05331000,St_Paul,Sentinel-2,0.06,0.0698,0.0664,0.2187,0.1869,0.1379,0.1363,0.1889,0.2278
2020-07-200,05288500,Brooklyn_Park,Sentinel-2,0.0185,0.0353,0.0196,0.2845,0.129,0.0618,0.0581,0.2273,0.303
2020-07-202,05288500,Brooklyn_Park,Sentinel-2,0.0165,0.0158,0.0092,0.1024,0.0428,0.02,0.0216,0.0872,0.1129
2020-07-202,05331000,St_Paul,Sentinel-2,0.1198,0.124,0.1356,0.3298,0.2774,0.1966,0.2094,0.319,0.3551
2020-07-202,05288500,Brooklyn_Park,Sentinel-2,0.0153,0.0149,0.0082,0.1024,0.0428,0.02,0.021,0.0872,0.1129
2020-07-205,05288500,Brooklyn_Park,Sentinel-2,0.52,0.4724,0.4196,0.5752,0.3761,0.2433,0.3902,0.4501,0.4785
2020-07-205,05288500,Brooklyn_Park,Sentinel-2,0.5436,0.4896,0.432,0.5858,0.3813,0.2496,0.407,0.4635,0.4886
2020-07-212,05288500,Brooklyn_Park,Sentinel-2,0.0187,0.0362,0.0228,0.3496,0.1527,0.0695,0.0684,0.2845,0.3471
2020-07-212,05331580,Hastings,Sentinel-2,0.0421,0.0616,0.0671,0.1895,0.1745,0.1347,0.1241,0.2257,0.2636
2020-07-212,05344500,Prescott,Sentinel-2,0.0156,0.0212,0.0185,0.0405,0.0349,0.0227,0.0222,0.0438,0.0515
2020-07-212,05331000,St_Paul,Sentinel-2,0.0711,0.0858,0.0829,0.2568,0.1994,0.1406,0.1498,0.2211,0.2738
2020-07-212,05288500,Brooklyn_Park,Sentinel-2,0.017,0.0349,0.0217,0.352,0.1534,0.0696,0.0676,0.2868,0.3497
2020-08-215,05288500,Brooklyn_Park,Sentinel-2,0.11,0.1126,0.0885,0.383,0.2158,0.1372,0.1522,0.3277,0.4047
2020-08-215,05288500,Brooklyn_Park,Sentinel-2,0.1136,0.1152,0.0896,0.383,0.217,0.1379,0.1548,0.3311,0.407
2020-08-217,05378500,Winona,Landsat-8,0.03495999999999999,0.053659999999999985,0.050277499999999975,0.2004825,0.12967,0.09364499999999998,,,
2020-08-217,05378500,Winona,Landsat-8,0.019972500000000004,0.04733499999999999,0.04340250000000001,0.20053749999999998,0.12956,0.09460750000000001,,,
2020-08-217,05288500,Brooklyn_Park,Sentinel-2,0.0199,0.0346,0.0191,0.3274,0.1446,0.0675,0.0629,0.2515,0.3293
2020-08-217,05331580,Hastings,Sentinel-2,0.0362,0.0496,0.0396,0.2568,0.1708,0.0989,0.0848,0.2059,0.3037
2020-08-217,05344500,Prescott,Sentinel-2,0.11,0.1272,0.1494,0.2324,0.2447,0.1956,0.1478,0.265,0.2715
2020-08-217,05331000,St_Paul,Sentinel-2,0.0563,0.0771,0.0632,0.237,0.1942,0.1383,0.1366,0.2199,0.2513
2020-08-217,05288500,Brooklyn_Park,Sentinel-2,0.0199,0.0344,0.0187,0.3264,0.1446,0.0673,0.0627,0.2513,0.3289
2020-08-217,05378500,Winona,Sentinel-2,0.0575,0.0611,0.0597,0.2773,0.2122,0.1637,0.1089,0.223,0.2756
2020-08-217,05378500,Winona,Sentinel-2,0.0555,0.06,0.0594,0.2761,0.2121,0.1635,0.1086,0.2228,0.2746
2020-08-224,05331580,Hastings,Landsat-8,0.017882499999999996,0.039855,0.030560000000000004,0.30050000000000004,0.1427875,0.07068249999999998,,,
2020-08-224,05344500,Prescott,Landsat-8,0.06842749999999997,0.10404000000000002,0.115095,0.2561425,0.2156075,0.15527249999999998,,,
2020-08-224,05378500,Winona,Landsat-8,0.04345750000000001,0.06166250000000001,0.07290999999999997,0.194405,0.1648425,0.12309750000000003,,,
2020-08-230,05288500,Brooklyn_Park,Sentinel-2,0.0105,0.0301,0.0129,0.3089,0.1111,0.0518,0.0477,0.2043,0.2727
2020-08-230,05331580,Hastings,Sentinel-2,0.0207,0.0309,0.0297,0.1798,0.1319,0.0788,0.0631,0.193,0.2221
2020-08-230,05344500,Prescott,Sentinel-2,0.1056,0.1206,0.1442,0.2346,0.2174,0.1832,0.1383,0.2374,0.2471
2020-08-230,05331000,St_Paul,Sentinel-2,0.0409,0.0481,0.0514,0.2159,0.1646,0.1182,0.1133,0.1888,0.2172
2020-08-230,05288500,Brooklyn_Park,Sentinel-2,0.0121,0.0313,0.0135,0.3065,0.1111,0.0517,0.0481,0.204,0.2718
2020-08-231,05331580,Hastings,Landsat-8,0.02250250000000001,0.03925000000000001,0.031384999999999996,0.2858425,0.13544499999999998,0.067465,,,
2020-08-231,05331000,St_Paul,Landsat-8,0.0474725,0.07213999999999998,0.07260749999999999,0.2272675,0.14168750000000002,0.08935500000000002,,,
2020-08-231,05288500,Brooklyn_Park,Landsat-8,0.01994499999999999,0.044997499999999996,0.034272499999999984,0.30850249999999996,0.1399825,0.07370749999999998,,,
2020-08-231,05344500,Prescott,Landsat-8,0.07326749999999999,0.12579249999999997,0.145785,0.26282500000000003,0.23791,0.18458750000000002,,,
2020-08-232,05378500,Winona,Sentinel-2,0.0454,0.0524,0.0548,0.2203,0.1723,0.1139,0.0838,0.1675,0.2103
2020-08-232,05378500,Winona,Sentinel-2,0.0461,0.0538,0.0564,0.2192,0.1723,0.114,0.085,0.1675,0.2099
2020-08-233,05378500,Winona,Landsat-8,0.04073499999999999,0.07593499999999997,0.07816250000000002,0.24506,0.19649500000000003,0.14292500000000002,,,
2020-08-233,05378500,Winona,Landsat-8,0.046125,0.0749725,0.07566,0.2440425,0.19558750000000003,0.14328249999999998,,,
2020-08-237,05288500,Brooklyn_Park,Sentinel-2,0.0403,0.0508,0.0298,0.3054,0.1339,0.0615,0.0677,0.2311,0.2983
2020-08-237,05331580,Hastings,Sentinel-2,0.0578,0.0598,0.052,0.2106,0.1689,0.088,0.0842,0.2107,0.2974
2020-08-237,05344500,Prescott,Sentinel-2,0.105,0.1198,0.1296,0.2324,0.2352,0.1771,0.1458,0.2367,0.2717
2020-08-237,05331000,St_Paul,Sentinel-2,0.0484,0.0653,0.0641,0.2398,0.1823,0.1302,0.1307,0.2091,0.2457
2020-08-237,05288500,Brooklyn_Park,Sentinel-2,0.0281,0.0412,0.0212,0.3106,0.1334,0.0606,0.0615,0.2326,0.3019
2020-08-240,05331580,Hastings,Landsat-8,0.0321825,0.05709750000000002,0.042027499999999995,0.3444175,0.169875,0.0803625,,,
2020-08-240,05288500,Brooklyn_Park,Sentinel-2,0.0334,0.0425,0.0276,0.2764,0.1096,0.0508,0.0537,0.2063,0.2674
2020-08-240,05331580,Hastings,Sentinel-2,0.0369,0.0443,0.0361,0.1526,0.1397,0.0818,0.0636,0.1867,0.2382
2020-08-240,05344500,Prescott,Sentinel-2,0.1024,0.1192,0.1324,0.2182,0.2218,0.1745,0.1285,0.1971,0.2481
2020-08-240,05331000,St_Paul,Sentinel-2,0.0517,0.0657,0.0615,0.2309,0.1779,0.1253,0.1245,0.1852,0.2241
2020-08-240,05288500,Brooklyn_Park,Sentinel-2,0.0228,0.0341,0.02,0.2851,0.1096,0.0502,0.0471,0.2101,0.2742
2020-08-242,05288500,Brooklyn_Park,Sentinel-2,0.0118,0.0234,0.0174,0.2708,0.127,0.0546,0.0558,0.2336,0.3166
2020-08-242,05331580,Hastings,Sentinel-2,0.0191,0.0333,0.018,0.2302,0.1623,0.0797,0.061,0.2358,0.2609
2020-08-242,05344500,Prescott,Sentinel-2,0.0751,0.1013,0.0984,0.2249,0.2195,0.1554,0.1206,0.2497,0.2338
2020-08-242,05331000,St_Paul,Sentinel-2,0.0643,0.0866,0.0792,0.21,0.188,0.1298,0.1449,0.2037,0.2392
2020-08-242,05288500,Brooklyn_Park,Sentinel-2,0.0108,0.0224,0.0165,0.2722,0.1272,0.0547,0.0553,0.2347,0.3182
2020-08-242,05378500,Winona,Sentinel-2,0.0228,0.0342,0.0397,0.1619,0.1524,0.1114,0.0712,0.1477,0.1861
2020-08-242,05378500,Winona,Sentinel-2,0.0199,0.0327,0.0392,0.1618,0.1525,0.1116,0.0707,0.1473,0.1857
2020-09-245,05331000,St_Paul,Sentinel-2,0.0865,0.1092,0.108,0.2258,0.2009,0.1413,0.1599,0.2174,0.2484
2020-09-247,05331580,Hastings,Landsat-8,0.01254749999999999,0.0232725,0.016947500000000004,0.162615,0.07566,0.03663749999999999,,,
2020-09-247,05288500,Brooklyn_Park,Sentinel-2,0.0542,0.064,0.042,0.4424,0.1763,0.0859,0.0866,0.3226,0.4002
2020-09-247,05344500,Prescott,Sentinel-2,0.1444,0.1648,0.1776,0.2755,0.2569,0.2071,0.1827,0.272,0.2714
2020-09-247,05288500,Brooklyn_Park,Sentinel-2,0.0567,0.0649,0.0427,0.4408,0.1766,0.086,0.087,0.3212,0.3983
2020-09-247,05378500,Winona,Sentinel-2,0.0228,0.037,0.0319,0.2041,0.1548,0.1044,0.07,0.1615,0.2013
2020-09-247,05378500,Winona,Sentinel-2,0.0211,0.0364,0.0321,0.2043,0.155,0.1045,0.0697,0.1614,0.2011
2020-09-249,05378500,Winona,Landsat-8,0.034052499999999986,0.05332999999999999,0.05646499999999999,0.22391250000000001,0.16643750000000002,0.11325249999999998,,,
2020-09-249,05378500,Winona,Landsat-8,0.038067500000000004,0.05451250000000002,0.05759249999999999,0.22471000000000002,0.168225,0.11495749999999999,,,
2020-09-257,05378500,Winona,Sentinel-2,0.6216,0.5892,0.5796,0.606,0.5067,0.4678,0.5871,0.5847,0.5853
2020-09-257,05378500,Winona,Sentinel-2,0.6288,0.5876,0.5736,0.5887,0.5013,0.4684,0.5818,0.572,0.5686
2020-09-260,05331580,Hastings,Sentinel-2,0.0232,0.0304,0.0276,0.139,0.0496,0.0289,0.0511,0.1231,0.1541
2020-09-260,05344500,Prescott,Sentinel-2,0.0781,0.0848,0.0933,0.2172,0.1569,0.1267,0.109,0.178,0.1939
2020-09-260,05331000,St_Paul,Sentinel-2,0.2134,0.1648,0.1284,0.2078,0.1307,0.1014,0.169,0.1633,0.1692
2020-09-262,05288500,Brooklyn_Park,Sentinel-2,0.0085,0.0231,0.0137,0.247,0.115,0.0518,0.0576,0.2364,0.267
2020-09-262,05331580,Hastings,Sentinel-2,0.0175,0.0292,0.0239,0.2338,0.1415,0.0774,0.0775,0.2207,0.2652
2020-09-262,05344500,Prescott,Sentinel-2,0.0705,0.0914,0.1052,0.2204,0.2116,0.1653,0.1351,0.2203,0.2343
2020-09-262,05331000,St_Paul,Sentinel-2,0.0534,0.0695,0.0643,0.2144,0.1738,0.1248,0.1334,0.1995,0.2018
2020-09-262,05288500,Brooklyn_Park,Sentinel-2,0.0095,0.0236,0.0141,0.2468,0.1148,0.0517,0.0577,0.2365,0.2673
2020-09-262,05378500,Winona,Sentinel-2,0.0182,0.0254,0.0344,0.1747,0.1321,0.0975,0.0667,0.1405,0.164
2020-09-262,05378500,Winona,Sentinel-2,0.0129,0.0219,0.0325,0.1736,0.1322,0.0972,0.0649,0.1393,0.163
2020-09-263,05331580,Hastings,Landsat-8,0.0205225,0.04345750000000001,0.03584000000000001,0.24297000000000002,0.1136375,0.05453999999999998,,,
2020-09-263,05331000,St_Paul,Landsat-8,0.044639999999999985,0.05976500000000001,0.05635499999999999,0.19382749999999999,0.11798249999999999,0.072745,,,
2020-09-263,05288500,Brooklyn_Park,Landsat-8,0.028057499999999985,0.053495000000000015,0.042495000000000005,0.265905,0.12086999999999998,0.06279000000000001,,,
2020-09-263,05344500,Prescott,Landsat-8,0.04257749999999999,0.0773375,0.08410250000000002,0.21464500000000003,0.18995,0.13767249999999998,,,
2020-09-265,05378500,Winona,Landsat-8,0.042550000000000004,0.07637500000000003,0.06707999999999997,0.2098875,0.15078999999999998,0.11360999999999999,,,
2020-09-265,05378500,Winona,Landsat-8,0.0386175,0.07623750000000001,0.06818000000000002,0.20991500000000002,0.15142250000000002,0.11415999999999998,,,
2020-09-265,05288500,Brooklyn_Park,Sentinel-2,0.0432,0.0607,0.0439,0.2513,0.1256,0.0585,0.0955,0.2407,0.2894
2020-09-265,05331580,Hastings,Sentinel-2,0.0551,0.0671,0.0534,0.1948,0.1534,0.08,0.1015,0.2005,0.2358
2020-09-265,05344500,Prescott,Sentinel-2,0.0722,0.0969,0.089,0.2274,0.2033,0.1539,0.1302,0.2195,0.2326
2020-09-265,05331000,St_Paul,Sentinel-2,0.0899,0.1018,0.0926,0.1933,0.1685,0.1188,0.135,0.1875,0.213
2020-09-265,05288500,Brooklyn_Park,Sentinel-2,0.0467,0.0625,0.0449,0.2504,0.1252,0.0583,0.0962,0.2395,0.288
2020-09-267,05288500,Brooklyn_Park,Sentinel-2,0.0089,0.0338,0.0228,0.2886,0.125,0.0587,0.0688,0.2187,0.2619
2020-09-267,05331000,St_Paul,Sentinel-2,0.0277,0.0544,0.0419,0.2182,0.1636,0.1155,0.1137,0.1826,0.2076
2020-09-267,05288500,Brooklyn_Park,Sentinel-2,0.0073,0.0327,0.0215,0.289,0.1248,0.0585,0.0679,0.2185,0.2616
2020-10-275,05331580,Hastings,Sentinel-2,0.0454,0.0608,0.0486,0.2502,0.1495,0.0941,0.1028,0.2112,0.2407
2020-10-275,05344500,Prescott,Sentinel-2,0.0285,0.0375,0.0337,0.0824,0.066,0.0481,0.0572,0.0768,0.0899
2020-10-275,05331000,St_Paul,Sentinel-2,0.0492,0.0374,0.0345,0.0644,0.0623,0.0412,0.043,0.0601,0.0669
2020-10-279,05331580,Hastings,Landsat-8,0.027287499999999992,0.05126750000000002,0.04373250000000001,0.2233075,0.14386,0.07774999999999999,,,
2020-10-279,05331000,St_Paul,Landsat-8,0.042825,0.06408249999999999,0.07186500000000001,0.19470749999999998,0.13632499999999997,0.08732000000000001,,,
2020-10-279,05288500,Brooklyn_Park,Landsat-8,0.030862499999999987,0.04598749999999999,0.04117499999999999,0.20856750000000002,0.11215249999999999,0.06025999999999998,,,
2020-10-279,05344500,Prescott,Landsat-8,0.07489000000000001,0.12004500000000001,0.13764500000000002,0.2249025,0.20843,0.16599750000000002,,,
2020-10-280,05331580,Hastings,Sentinel-2,0.0297,0.0496,0.0392,0.2522,0.159,0.1007,0.1004,0.1655,0.1936
2020-10-280,05344500,Prescott,Sentinel-2,0.073,0.0795,0.0908,0.1618,0.1634,0.1235,0.1144,0.1638,0.1718
2020-10-280,05331000,St_Paul,Sentinel-2,0.0868,0.0915,0.0948,0.1858,0.1719,0.1268,0.1509,0.1944,0.2152
2020-10-281,05378500,Winona,Landsat-8,0.026187500000000002,0.05008499999999999,0.04893,0.16352250000000002,0.14179750000000002,0.09710999999999997,,,
2020-10-281,05378500,Winona,Landsat-8,0.03628000000000001,0.05591499999999999,0.054649999999999976,0.16332999999999998,0.14223750000000002,0.097935,,,
2020-10-282,05288500,Brooklyn_Park,Sentinel-2,0.0052,0.0313,0.0267,0.1946,0.14,0.0659,0.1232,0.226,0.2357
2020-10-282,05331580,Hastings,Sentinel-2,0.0113,0.0398,0.0334,0.1724,0.1693,0.0929,0.1106,0.1904,0.2019
2020-10-282,05344500,Prescott,Sentinel-2,0.0618,0.0924,0.1032,0.1884,0.2143,0.1742,0.1616,0.1899,0.2518
2020-10-282,05331000,St_Paul,Sentinel-2,0.0535,0.0668,0.0824,0.184,0.1687,0.1227,0.123,0.1757,0.1756
2020-10-282,05288500,Brooklyn_Park,Sentinel-2,0.0047,0.0306,0.0261,0.1946,0.1393,0.0655,0.1225,0.2255,0.2349
2020-10-282,05378500,Winona,Sentinel-2,0.0078,0.0189,0.0246,0.1525,0.1197,0.0833,0.0624,0.1342,0.1381
2020-10-282,05378500,Winona,Sentinel-2,0.0051,0.0177,0.0247,0.1527,0.1202,0.0837,0.0626,0.1342,0.139
2020-10-285,05331580,Hastings,Sentinel-2,0.101,0.1202,0.1406,0.2352,0.2586,0.161,0.216,0.2498,0.2562
2020-10-285,05344500,Prescott,Sentinel-2,0.0838,0.106,0.1382,0.1964,0.2313,0.1731,0.1606,0.1975,0.2198
2020-10-285,05331000,St_Paul,Sentinel-2,0.2896,0.2458,0.275,0.3444,0.3894,0.3643,0.3381,0.3877,0.4011
2020-10-285,05288500,Brooklyn_Park,Sentinel-2,0.1106,0.1204,0.1128,0.2728,0.2211,0.1408,0.1882,0.2579,0.2833
2020-10-287,05288500,Brooklyn_Park,Sentinel-2,0.0154,0.0409,0.0493,0.1768,0.1709,0.0992,0.132,0.1873,0.2253
2020-10-287,05331580,Hastings,Sentinel-2,0.0345,0.0434,0.0615,0.1686,0.1889,0.1226,0.097,0.1322,0.1655
2020-10-287,05344500,Prescott,Sentinel-2,0.0708,0.0962,0.1006,0.1878,0.2157,0.1686,0.168,0.1872,0.2246
2020-10-287,05331000,St_Paul,Sentinel-2,0.0654,0.0848,0.0922,0.152,0.1631,0.1251,0.135,0.1639,0.1875
2020-10-287,05288500,Brooklyn_Park,Sentinel-2,0.0157,0.0413,0.0494,0.177,0.1712,0.0992,0.1325,0.1877,0.2261
2020-10-287,05378500,Winona,Sentinel-2,0.1426,0.1226,0.1056,0.2365,0.1911,0.1402,0.1413,0.1843,0.2169
2020-10-287,05378500,Winona,Sentinel-2,0.1368,0.1188,0.1021,0.2348,0.1886,0.1374,0.1366,0.1817,0.2148
2020-10-290,05288500,Brooklyn_Park,Sentinel-2,0.0304,0.0348,0.0284,0.0709,0.0338,0.0215,0.0436,0.0617,0.0707
2020-10-290,05331000,St_Paul,Sentinel-2,0.3428,0.3268,0.312,0.4256,0.3426,0.3054,0.3459,0.3629,0.3698
2020-10-290,05288500,Brooklyn_Park,Sentinel-2,0.029,0.0332,0.0266,0.0693,0.0336,0.0214,0.0418,0.0604,0.0694
2020-10-300,05288500,Brooklyn_Park,Sentinel-2,0.1086,0.1158,0.114,0.1882,0.0957,0.0883,0.1363,0.1597,0.1666
2020-10-300,05344500,Prescott,Sentinel-2,0.0081,0.0246,0.042,0.0811,0.0679,0.0618,0.0631,0.0752,0.0854
2020-10-300,05288500,Brooklyn_Park,Sentinel-2,0.0553,0.075,0.0835,0.1696,0.0952,0.0878,0.1103,0.1367,0.1458
2020-10-304,05331580,Hastings,Landsat-8,0.03534499999999999,0.0536875,0.05979249999999997,0.15376,0.14806750000000002,0.11256500000000003,,,
2020-10-304,05344500,Prescott,Landsat-8,0.0712875,0.10876999999999998,0.13398749999999998,0.217285,0.22627750000000002,0.17809750000000002,,,
2020-10-304,05378500,Winona,Landsat-8,0.02536250000000001,0.0416425,0.05165249999999999,0.1355825,0.1367375,0.09746749999999998,,,
2020-10-305,05331580,Hastings,Sentinel-2,0.0462,0.0576,0.0684,0.1438,0.1778,0.1211,0.0922,0.1159,0.1359
2020-10-305,05344500,Prescott,Sentinel-2,0.0753,0.1008,0.115,0.1942,0.2279,0.172,0.1425,0.1843,0.2042
2020-11-307,05288500,Brooklyn_Park,Sentinel-2,0.0426,0.0542,0.0646,0.1636,0.1887,0.1281,0.0994,0.1408,0.1493
2020-11-307,05288500,Brooklyn_Park,Sentinel-2,0.0454,0.0558,0.0656,0.1638,0.1894,0.1284,0.1,0.1413,0.1499
2020-11-310,05288500,Brooklyn_Park,Sentinel-2,0.0464,0.0578,0.0672,0.176,0.2184,0.1547,0.1102,0.1443,0.1604
2020-11-310,05331580,Hastings,Sentinel-2,0.0419,0.0491,0.0584,0.1428,0.1522,0.1231,0.0876,0.1017,0.1143
2020-11-310,05344500,Prescott,Sentinel-2,0.0826,0.0944,0.118,0.1788,0.2321,0.1968,0.1477,0.1637,0.1833
2020-11-310,05331000,St_Paul,Sentinel-2,0.067,0.0816,0.0842,0.1376,0.1459,0.1207,0.1178,0.1427,0.1435
2020-11-310,05288500,Brooklyn_Park,Sentinel-2,0.0531,0.0622,0.0698,0.176,0.2184,0.1549,0.1112,0.1449,0.1608
2020-11-322,05288500,Brooklyn_Park,Sentinel-2,0.0792,0.0993,0.117,0.2156,0.1638,0.1228,0.1574,0.1973,0.2033
2020-11-322,05331580,Hastings,Sentinel-2,0.0334,0.0466,0.0512,0.1269,0.1517,0.1198,0.0714,0.1089,0.1236
2020-11-322,05344500,Prescott,Sentinel-2,0.0808,0.1052,0.1252,0.1855,0.223,0.1773,0.1499,0.1768,0.2144
2020-11-322,05331000,St_Paul,Sentinel-2,0.1374,0.131,0.1422,0.1712,0.1222,0.0947,0.1787,0.2037,0.1984
2020-11-322,05288500,Brooklyn_Park,Sentinel-2,0.0961,0.1112,0.1264,0.2252,0.1716,0.1294,0.1697,0.2099,0.2154
2020-11-322,05378500,Winona,Sentinel-2,0.0295,0.0403,0.0615,0.12,0.1389,0.1138,0.0743,0.0851,0.0959
2020-11-322,05378500,Winona,Sentinel-2,0.0266,0.039,0.0615,0.1208,0.1395,0.1143,0.0741,0.0855,0.0964
2020-11-332,05288500,Brooklyn_Park,Sentinel-2,0.0362,0.0564,0.07,0.1892,0.1773,0.1219,0.1003,0.1492,0.1591
2020-11-332,05331580,Hastings,Sentinel-2,0.0256,0.0382,0.0393,0.1302,0.1371,0.1042,0.0796,0.1071,0.1048
2020-11-332,05344500,Prescott,Sentinel-2,0.0774,0.0817,0.115,0.146,0.2135,0.1802,0.1538,0.1711,0.1767
2020-11-332,05331000,St_Paul,Sentinel-2,0.0274,0.0408,0.0498,0.1068,0.1391,0.1199,0.0985,0.1109,0.1231
2020-11-332,05288500,Brooklyn_Park,Sentinel-2,0.0396,0.0584,0.0714,0.1908,0.1767,0.1216,0.1007,0.1492,0.1592
2020-11-332,05378500,Winona,Sentinel-2,0.0307,0.0392,0.0475,0.0975,0.1269,0.0986,0.0671,0.0762,0.0894
2020-11-332,05378500,Winona,Sentinel-2,0.0348,0.0435,0.0517,0.1009,0.1271,0.099,0.0699,0.0788,0.0915
2020-11-335,05288500,Brooklyn_Park,Sentinel-2,0.0318,0.0508,0.0651,0.1821,0.1899,0.1357,0.0948,0.1378,0.1603
2020-11-335,05331580,Hastings,Sentinel-2,0.0256,0.0384,0.0421,0.1036,0.1435,0.1069,0.0694,0.0989,0.101
2020-11-335,05344500,Prescott,Sentinel-2,0.0854,0.1028,0.126,0.1758,0.2199,0.1848,0.1477,0.1708,0.19
2020-11-335,05331000,St_Paul,Sentinel-2,0.0256,0.0344,0.0442,0.1041,0.1421,0.1218,0.0972,0.1086,0.1356
2020-11-335,05288500,Brooklyn_Park,Sentinel-2,0.0378,0.0543,0.0674,0.1832,0.1889,0.1353,0.0955,0.1378,0.1602
2020-12-336,05331580,Hastings,Landsat-8,0.03388749999999999,0.04664750000000001,0.053192499999999976,0.15425499999999998,0.1366275,0.0984025,,,
2020-12-336,05331000,St_Paul,Landsat-8,0.04554749999999999,0.05374249999999997,0.055420000000000025,0.11193249999999999,0.10379250000000001,0.0866325,,,
2020-12-336,05344500,Prescott,Landsat-8,0.041504999999999986,0.09755000000000003,0.13016499999999998,0.18942750000000003,0.22124500000000002,0.187035,,,
2020-12-336,05378500,Winona,Landsat-8,0.025802500000000006,0.042440000000000005,0.05288999999999999,0.10673500000000002,0.12097999999999998,0.09721999999999997,,,
2020-12-337,05288500,Brooklyn_Park,Sentinel-2,0.0478,0.0615,0.0848,0.1882,0.2154,0.1623,0.1124,0.146,0.1665
2020-12-337,05331580,Hastings,Sentinel-2,0.0538,0.054,0.0616,0.1368,0.1467,0.117,0.0811,0.094,0.1043
2020-12-337,05344500,Prescott,Sentinel-2,0.0944,0.1007,0.1274,0.1998,0.2284,0.1897,0.1501,0.1934,0.1873
2020-12-337,05331000,St_Paul,Sentinel-2,0.0924,0.0946,0.1042,0.1368,0.1392,0.1215,0.115,0.1382,0.1525
2020-12-337,05288500,Brooklyn_Park,Sentinel-2,0.055,0.0659,0.0871,0.1872,0.2165,0.1633,0.1142,0.1475,0.168
2020-12-337,05378500,Winona,Sentinel-2,0.0416,0.0462,0.064,0.1184,0.1454,0.1186,0.0689,0.0875,0.1029
2020-12-337,05378500,Winona,Sentinel-2,0.0437,0.049,0.0664,0.1205,0.1459,0.1189,0.0704,0.0892,0.1046
2020-12-340,05288500,Brooklyn_Park,Sentinel-2,0.0388,0.0592,0.0727,0.1758,0.2167,0.1616,0.1105,0.1442,0.1579
2020-12-340,05331580,Hastings,Sentinel-2,0.0366,0.0483,0.0586,0.116,0.1344,0.1046,0.0654,0.0808,0.0991
2020-12-340,05344500,Prescott,Sentinel-2,0.0816,0.0991,0.1198,0.1832,0.2057,0.1733,0.1511,0.1766,0.196
2020-12-340,05331000,St_Paul,Sentinel-2,0.0628,0.0683,0.0858,0.1181,0.1287,0.1196,0.1051,0.13,0.1346
2020-12-340,05288500,Brooklyn_Park,Sentinel-2,0.0411,0.0599,0.0728,0.176,0.2184,0.1629,0.1117,0.1458,0.1597
2020-12-345,05378500,Winona,Landsat-8,0.014169999999999988,0.028112499999999985,0.03231999999999999,0.05979249999999997,0.07593499999999997,0.061277499999999985,,,
2020-12-352,05331580,Hastings,Sentinel-2,0.1974,0.1978,0.206,0.2824,0.2944,0.2621,0.2159,0.2411,0.2523
2020-12-352,05344500,Prescott,Sentinel-2,0.1138,0.1164,0.1228,0.1532,0.1645,0.1546,0.1283,0.1347,0.1465
2020-12-355,05288500,Brooklyn_Park,Sentinel-2,0.0423,0.0615,0.0874,0.189,0.1869,0.1321,0.1016,0.1425,0.1626
